# DC;Descritivo DC;# UN;Descritivo UN;# CAT;Descritivo CAT;# SCAT;Descritivo SCAT;# UB;Descritivo UB
10;Alimentar;05;Higiene;0503;Higiene Corporal;02;Desodoriz. Homem;04;Stick Homem
10;Alimentar;05;Higiene;0503;Higiene Corporal;02;Desodoriz. Homem;05;Out. Desod. Homem
10;Alimentar;05;Higiene;0503;Higiene Corporal;02;Desodoriz. Homem;06;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;02;Desodoriz. Homem;07;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;01;< 300 Ml
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;02;300 Ml A 500 Ml
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;03;501 Ml A 750 Ml
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;04;751 Ml A 1000 Ml
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;05;> 1000 Ml
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;06;Específico De Homem
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;07;Sais De Banho
10;Alimentar;05;Higiene;0503;Higiene Corporal;03;Gel De Banho;08;Outros Gb
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;01;Recarga
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;02;Doseador
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;03;Outros Sab.Líquidos
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;04;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;05;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;06;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;07;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;04;Sabonetes Líquidos;08;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;05;Sabonetes Sólidos;01;Individuais (Sabon.)
10;Alimentar;05;Higiene;0503;Higiene Corporal;05;Sabonetes Sólidos;02;Packs
10;Alimentar;05;Higiene;0503;Higiene Corporal;05;Sabonetes Sólidos;03;Outros Sab. Solidos
10;Alimentar;05;Higiene;0503;Higiene Corporal;05;Sabonetes Sólidos;04;Lixo
10;Alimentar;05;Higiene;0503;Higiene Corporal;06;Acessórios Banho ;01;Esponjas
10;Alimentar;05;Higiene;0503;Higiene Corporal;06;Acessórios Banho ;02;Luvas Banho
10;Alimentar;05;Higiene;0503;Higiene Corporal;06;Acessórios Banho ;03;Escovas
10;Alimentar;05;Higiene;0503;Higiene Corporal;06;Acessórios Banho ;04;Outros Acess. Banho
10;Alimentar;05;Higiene;0503;Higiene Corporal;07;Hig. Corporal Viagem;01;Desodorizantes
10;Alimentar;05;Higiene;0503;Higiene Corporal;07;Hig. Corporal Viagem;02;P.Banho
10;Alimentar;05;Higiene;0503;Higiene Corporal;07;Hig. Corporal Viagem;03;Acessórios
10;Alimentar;05;Higiene;0503;Higiene Corporal;07;Hig. Corporal Viagem;04;Outros P.Viagem 
10;Alimentar;05;Higiene;0503;Higiene Corporal;08;Hig. Corpo Conjuntos;01;Hig. Corpo Conjuntos
10;Alimentar;05;Higiene;0503;Higiene Corporal;95;SWF-Cuidados Corpo;95;Swf-Higiene Corporal
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;01;Fraldas;01;Fraldas Regulares
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;01;Fraldas;02;Premium
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;01;Fraldas;03;Especialidades
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;01;Fraldas;04;Outras Fraldas
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;01;Fraldas;05;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;02;Toalhitas Bebe;01;Caixa
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;02;Toalhitas Bebe;02;Recarga (Toalhitas)
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;02;Toalhitas Bebe;03;Travel Pack
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;02;Toalhitas Bebe;04;Outras Toalhitas
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;01;Banho Bebé
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;02;Cabelo Bebé
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;03;Hidr/Prot Corpo Bebe
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;04;Colónias Bebé
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;05;Coton./Compress/Soro
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;03;Perfumaria Bebé;06;Out. Perfumes Bebé
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;01;Banho Criança
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;02;Cabelo Criança
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;03;Hidr./Proteção Corpo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;04;Colónias Criança
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;05;Out. Perfum. Criança
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;04;Perfumaria Criança;06;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;05;Hig Prot Bebé Viagem;00;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;05;Hig Prot Bebé Viagem;01;Hig Prot Bebé Viagem
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;05;Hig Prot Bebé Viagem;02;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;05;Hig Prot Bebé Viagem;03;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;06;H Prt Bebé Conjuntos;00;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;06;H Prt Bebé Conjuntos;01;H Prt Bebé Conjuntos
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;06;H Prt Bebé Conjuntos;02;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;06;H Prt Bebé Conjuntos;03;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;95;Swf-Hig E Prot. Bebé;00;Lixo
10;Alimentar;05;Higiene;0504;Hig E Protecção Bebé;95;Swf-Hig E Prot. Bebé;95;Swf-Hig E Prot. Bebé
10;Alimentar;05;Higiene;0505;Lixo;01;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;01;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;01;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;01;Lixo;05;Lixo
10;Alimentar;05;Higiene;0505;Lixo;01;Lixo;06;Lixo
10;Alimentar;05;Higiene;0505;Lixo;02;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;02;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;02;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;02;Lixo;04;Lixo
10;Alimentar;05;Higiene;0505;Lixo;02;Lixo;05;Lixo
10;Alimentar;05;Higiene;0505;Lixo;03;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;03;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;03;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;04;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;04;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;04;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;04;Lixo;04;Lixo
10;Alimentar;05;Higiene;0505;Lixo;04;Lixo;05;Lixo
10;Alimentar;05;Higiene;0505;Lixo;05;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;05;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;05;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;05;Lixo;04;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;01;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;02;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;03;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;04;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;05;Lixo
10;Alimentar;05;Higiene;0505;Lixo;06;Lixo;06;Lixo
10;Alimentar;05;Higiene;0505;Lixo;95;Lixo;00;Lixo
10;Alimentar;05;Higiene;0505;Lixo;95;Lixo;95;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;05;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;06;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;07;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;08;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;09;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;10;Lixo
10;Alimentar;05;Higiene;0506;Lixo;01;Lixo;11;Lixo
10;Alimentar;05;Higiene;0506;Lixo;02;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;02;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;02;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;02;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;02;Lixo;05;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;05;Lixo
10;Alimentar;05;Higiene;0506;Lixo;03;Lixo;06;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;05;Lixo
10;Alimentar;05;Higiene;0506;Lixo;04;Lixo;10;Lixo
10;Alimentar;05;Higiene;0506;Lixo;05;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;05;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;05;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;05;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;06;Lixo;10;Lixo
10;Alimentar;05;Higiene;0506;Lixo;07;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;07;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;07;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;07;Lixo;04;Lixo
10;Alimentar;05;Higiene;0506;Lixo;07;Lixo;05;Lixo
10;Alimentar;05;Higiene;0506;Lixo;08;Lixo;01;Lixo
10;Alimentar;05;Higiene;0506;Lixo;08;Lixo;02;Lixo
10;Alimentar;05;Higiene;0506;Lixo;08;Lixo;03;Lixo
10;Alimentar;05;Higiene;0506;Lixo;08;Lixo;10;Lixo
10;Alimentar;05;Higiene;0506;Lixo;08;Lixo;80;Lixo
10;Alimentar;05;Higiene;0506;Lixo;95;Lixo;00;Lixo
10;Alimentar;05;Higiene;0506;Lixo;95;Lixo;95;Lixo
10;Alimentar;05;Higiene;0507;Lixo;01;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;01;Lixo;02;Lixo
10;Alimentar;05;Higiene;0507;Lixo;01;Lixo;03;Lixo
10;Alimentar;05;Higiene;0507;Lixo;01;Lixo;04;Lixo
10;Alimentar;05;Higiene;0507;Lixo;02;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;02;Lixo;02;Lixo
10;Alimentar;05;Higiene;0507;Lixo;02;Lixo;03;Lixo
10;Alimentar;05;Higiene;0507;Lixo;02;Lixo;04;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;02;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;03;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;04;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;05;Lixo
10;Alimentar;05;Higiene;0507;Lixo;03;Lixo;06;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;02;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;03;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;04;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;05;Lixo
10;Alimentar;05;Higiene;0507;Lixo;04;Lixo;06;Lixo
10;Alimentar;05;Higiene;0507;Lixo;05;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;06;Lixo;01;Lixo
10;Alimentar;05;Higiene;0507;Lixo;95;Lixo;95;Lixo
10;Alimentar;06;Limpeza do Lar;0600;Movimentos à UN 06;00;Movimentos à Secção;00;Movimentos À Secção
10;Alimentar;06;Limpeza do Lar;0600;Movimentos à UN 06;99;Outros Movimentos;99;Outros Movimentos
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;01;Det. Maq. Po;01;Det Po Generalistas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;01;Det. Maq. Po;02;Det Po Multifunc.
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;01;Det. Maq. Po;03;Outros Det. Maq. Po
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;02;Det. Maq. Liquido;01;Det Liq Generalistas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;02;Det. Maq. Liquido;02;Det Liq Multifunc.
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;02;Det. Maq. Liquido;03;Det Liq Especialista
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;02;Det. Maq. Liquido;04;Det Liq Concentrados
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;02;Det. Maq. Liquido;05;Outros Det. Maq. Liq
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;03;Det. Maq. Capsulas;01;Caps Generalistas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;03;Det. Maq. Capsulas;02;Caps Multifunc.
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;03;Det. Maq. Capsulas;03;Caps Especialistas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;03;Det. Maq. Capsulas;04;Outros Det. Maq. Cap
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;04;Det. Manual Roupa;01;Det Manual Po
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;04;Det. Manual Roupa;02;Sabao
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;04;Det. Manual Roupa;03;Out Det Manuais
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;05;Amaciadores;01;Amac Tradicional
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;05;Amaciadores;02;Amac Concentrado
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;05;Amaciadores;03;Outros Amaciadores
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;06;Aux. Limpeza Roupa;01;Prod Tratam Roupa
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;06;Aux. Limpeza Roupa;02;Prot Maq Roupa
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;06;Aux. Limpeza Roupa;03;Lixivias Delicadas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;06;Aux. Limpeza Roupa;04;Tira Nodoas
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;06;Aux. Limpeza Roupa;05;Outros Aux Limp Roup
10;Alimentar;06;Limpeza do Lar;0601;Limp. e Tratam Roupa;95;SWF-Limp/Trat. Roupa;95;Swf-Limp/Trat. Roupa
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;01;Det. Maq Loiça;01;Det Maq Pastilhas
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;01;Det. Maq Loiça;02;Det Maq Po
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;01;Det. Maq Loiça;03;Det Maq Gel
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;01;Det. Maq Loiça;04;Outros Det Maq Loica
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;02;Espec. Maq Loiça;01;Abrilhantador
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;02;Espec. Maq Loiça;02;Aditivos
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;02;Espec. Maq Loiça;03;Outros Espec. Maq. L
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;03;Det. Manual Loiça;01;Det Diluido
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;03;Det. Manual Loiça;02;Det Concentrado
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;03;Det. Manual Loiça;03;Outros Det Man Loica
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;04;Multiusos Cozinha;01;Desengordurantes
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;04;Multiusos Cozinha;02;Out Prod Limp Coz
10;Alimentar;06;Limpeza do Lar;0602;Limpeza da Cozinha;95;SWF-Limpeza Cozinha;95;Swf-Limpeza Cozinha
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;01;Lava Tudo Perfumados
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;02;Lava Tudo Amoniacais
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;03;Lava Tudo Gel
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;04;L. Tudo Especialista
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;05;Lava Tudo Madeiras
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;06;Ceras
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;01;Limpeza do Chão;07;Outros Limp Chao
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;01;Abrasivos Sanitarios
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;02;Cremes Limpeza
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;03;Blocos Wc Solidos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;04;Blocos Wc Liquidos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;05;Desentupidores
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;06;Especialistas Wc
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;02;Limpeza WC;07;Outros Limpeza Wc
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;01;Limpa Moveis
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;02;Cuidado Madeiras
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;03;L. Vidros
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;04;Multiusos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;05;Limpa Metais
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;06;Especificos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;03;Limp. Peq. Superf.;07;Outros Limp Peq Supe
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;04;Lixivias;01;Lix. Tradicionais
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;04;Lixivias;02;Com Detergente
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;04;Lixivias;03;Perfumadas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;04;Lixivias;04;Lix Especialistas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;04;Lixivias;05;Outros Lixivias
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;05;Inseticidas;01;Insect. Aerossois
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;05;Inseticidas;02;Difusores Eletricos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;05;Inseticidas;03;Anti-Traças
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;05;Inseticidas;04;Out. Inseticidas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;01;Difusor Automatico
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;02;Aerossois
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;03;Eletricos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;04;Minisprays
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;05;Velas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;06;Libertacao Continua
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;07;Absorve Odores
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;06;Ambientadores;08;Outros Ambientadores
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;07;Acessorios Limpeza;01;Esfregoes
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;07;Acessorios Limpeza;02;Panos
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;07;Acessorios Limpeza;03;Espanadores&Recargas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;07;Acessorios Limpeza;04;Mopas E Recargas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;07;Acessorios Limpeza;05;Out. Acess. Limpeza
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;01;Limpeza Calçado
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;02;Pomadas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;03;Autobrilhantador
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;04;Atacadores
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;05;Calçado Palmilhas
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;08;Calçado;06;Out. Calçado
10;Alimentar;06;Limpeza do Lar;0603;Limpeza Geral;95;SWF-Limpeza Geral;95;Swf-Limpeza Geral
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;01;Ph Folha Dupla
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;02;Ph Folha Tripla
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;03;Ph Folha Quádrupla
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;04;Ph Compacto
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;05;Húmido
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;01;Papel Higienico;06;Outros Papel Hig.
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;02;Lenços de Papel;01;Lenços De Bolso
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;02;Lenços de Papel;02;Lenços Faciais
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;02;Lenços de Papel;03;Outros Lencos Papel
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;03;Guardanapos;01;Folha Simples
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;03;Guardanapos;02;Folha Dupla
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;03;Guardanapos;03;Out. Guardanapos
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;03;Guardanapos;04;Guardan. Saudáveis
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;04;Rolos de Cozinha;01;Tradicionais
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;04;Rolos de Cozinha;02;Compactos
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;04;Rolos de Cozinha;03;Rolos Multiusos
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;04;Rolos de Cozinha;04;Outros Rolos Cozinha
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;05;Cons. Alimentos;01;Papel Vegetal
10;Alimentar;06;Limpeza do Lar;0604;Prod Papel e Consum.;05;Cons. Alimentos;02;Papel De Alumínio
